15:19:37,-60
15:19:42,-60
15:19:52,-71
15:19:57,-61
15:20:07,-61
15:20:12,-60
15:20:22,-60
15:20:28,-61
15:20:38,-60
15:20:43,-60
15:20:54,-61
15:20:59,-61
15:21:09,-60
15:21:14,-60
15:21:24,-61
15:21:29,-60
15:21:40,-61
15:21:45,-60
15:21:55,-60
15:22:00,-61
15:22:10,-61
15:22:15,-60
15:22:25,-61
15:22:30,-61
15:22:40,-62
15:22:45,-60
15:22:56,-62
15:23:01,-59
15:23:11,-59
15:23:16,-59
15:23:26,-60
15:23:31,-60
15:23:41,-60
15:23:46,-61
15:23:57,-59
15:24:02,-60
15:24:12,-60
15:24:17,-60
15:24:27,-60
15:24:32,-60
15:24:42,-60
15:24:47,-60
15:24:58,-60
15:25:03,-61
15:25:13,-60
15:25:18,-60
15:25:28,-60
15:25:33,-60
15:25:43,-59
15:25:49,-60
15:25:59,-60
15:26:04,-61
15:26:14,-60
15:26:19,-60
15:26:29,-60
15:26:34,-60
15:26:44,-60
15:26:49,-61
15:26:59,-60
15:27:04,-61
15:27:15,-60
15:27:20,-60
15:27:30,-60
15:27:36,-61
15:27:46,-61
15:27:51,-59
15:28:01,-61
15:28:06,-60
15:28:16,-62
15:28:21,-61
15:28:31,-60
15:28:44,-59
15:29:08,-61
15:29:28,-60
15:29:38,-61
15:29:58,-62
15:30:08,-60
15:30:13,-61
15:30:23,-61
15:30:28,-61
15:30:38,-60
15:30:44,-59
15:30:54,-59
15:30:59,-61
15:31:09,-60
15:31:14,-60
15:31:24,-60
15:31:29,-61
15:31:39,-60
15:31:45,-61
15:31:55,-62
15:32:00,-61
15:32:10,-61
15:32:15,-61
15:32:25,-61
15:32:30,-61
15:32:40,-62
15:32:45,-61
15:32:56,-61
15:33:01,-60
15:33:11,-61
15:33:16,-60
15:33:26,-61
15:33:31,-61
15:33:42,-61
15:33:47,-60
15:33:57,-63
15:34:02,-61
15:34:12,-62
15:34:17,-60
15:34:27,-61
15:34:32,-62
15:34:43,-60
15:34:48,-60
15:34:58,-62
15:35:03,-61
15:35:13,-61
15:35:18,-60
15:35:28,-61
15:35:33,-61
15:35:44,-61
15:35:49,-62
15:35:59,-62
15:36:04,-61
15:36:14,-62
15:36:19,-61
15:36:29,-62
15:36:34,-62
15:36:44,-62
15:36:49,-61
15:37:00,-62
15:37:05,-62
15:37:15,-62
15:37:20,-61
15:37:30,-61
15:37:35,-62
15:37:45,-62
15:37:51,-62
15:38:01,-61
15:38:06,-62
15:38:16,-62
15:38:21,-61
15:38:31,-62
15:38:36,-62
15:38:47,-62
15:38:52,-61
15:39:02,-61
15:39:07,-61
15:39:17,-63
15:39:22,-62
15:39:32,-69
15:39:37,-61
15:39:47,-62
15:39:52,-62
15:40:03,-61
15:40:08,-62
15:40:18,-64
15:40:23,-63
15:40:33,-62
15:40:38,-63
15:40:48,-61
15:40:53,-60
15:41:04,-63
15:41:09,-60
15:41:19,-63
15:41:24,-63
15:41:34,-63
15:41:39,-61
15:41:49,-63
15:41:55,-62
15:42:05,-62
15:42:10,-63
15:42:20,-63
15:42:25,-61
15:42:35,-63
15:42:40,-61
15:42:51,-63
15:42:56,-62
15:43:06,-61
15:43:11,-61
15:43:21,-62
15:43:26,-64
15:43:36,-61
15:43:41,-60
15:43:51,-62
15:43:56,-62
15:44:06,-62
15:44:12,-63
15:44:22,-63
15:44:27,-63
15:44:37,-63
15:44:42,-62
15:44:52,-63
15:44:57,-63
15:45:08,-63
15:45:13,-63
15:45:23,-63
15:45:28,-63
15:45:38,-62
15:45:43,-62
15:45:54,-61
15:45:59,-64
15:46:09,-63
15:46:14,-62
15:46:24,-63
15:46:29,-63
15:46:39,-63
15:46:44,-63
15:46:54,-63
15:46:59,-64
15:47:10,-63
15:47:15,-64
15:47:25,-63
15:47:30,-63
15:47:40,-63
15:47:45,-64
15:47:55,-63
15:48:00,-62
15:48:11,-63
15:48:16,-63
15:48:26,-62
15:48:31,-63
15:48:41,-62
15:48:46,-64
15:48:56,-71
15:49:02,-71
15:49:12,-63
15:49:17,-64
15:49:27,-63
15:49:32,-63
15:49:42,-63
15:49:47,-64
15:49:57,-62
15:50:03,-62
15:50:13,-64
15:50:18,-63
15:50:28,-63
15:50:33,-62
15:50:44,-62
15:50:49,-63
15:50:59,-62
15:51:04,-62
15:51:14,-64
15:51:19,-64
15:51:29,-64
15:51:34,-63
15:51:45,-61
15:51:50,-72
15:52:00,-62
15:52:05,-64
15:52:15,-64
15:52:20,-64
15:52:31,-64
15:52:36,-62
15:52:46,-62
15:52:51,-64
15:53:01,-64
15:53:06,-62
15:53:17,-63
15:53:22,-62
15:53:32,-61
15:53:37,-61
15:53:47,-61
15:53:52,-64
15:54:02,-64
15:54:07,-62
15:54:17,-63
15:54:22,-63
15:54:33,-62
15:54:38,-63
15:54:48,-62
15:54:53,-62
15:55:03,-62
15:55:08,-63
15:55:18,-62
15:55:24,-62
15:55:34,-63
15:55:39,-63
15:55:49,-69
15:55:54,-65
15:56:04,-62
15:56:09,-62
15:56:20,-64
15:56:25,-63
15:56:35,-62
15:56:40,-63
15:56:50,-63
15:56:55,-63
15:57:05,-64
15:57:10,-64
15:57:20,-63
15:57:25,-62
15:57:36,-63
15:57:41,-63
15:57:51,-64
15:57:56,-63
15:58:06,-64
15:58:11,-65
15:58:21,-63
15:58:26,-64
15:58:37,-63
15:58:42,-62
15:58:52,-64
15:58:57,-63
15:59:07,-63
15:59:12,-64
15:59:23,-64
15:59:28,-63
15:59:38,-63
15:59:43,-63
15:59:53,-63
15:59:58,-64
16:00:08,-64
16:00:13,-64
16:00:23,-62
16:00:29,-63
16:00:39,-64
16:00:44,-64
16:00:54,-63
16:00:59,-63
16:01:09,-63
16:01:14,-64
16:01:24,-64
16:01:29,-64
16:01:40,-64
16:01:45,-63
16:01:55,-64
16:02:00,-63
16:02:10,-63
16:02:15,-64
16:02:25,-64
16:02:31,-64
16:02:41,-62
16:02:46,-63
16:02:56,-63
16:03:01,-63
16:03:11,-62
16:03:16,-63
16:03:27,-62
16:03:32,-63
16:03:42,-63
16:03:47,-63
16:03:57,-63
16:04:02,-63
16:04:12,-63
16:04:17,-62
16:04:27,-63
16:04:32,-63
16:04:43,-63
16:04:48,-63
16:04:58,-64
16:05:03,-65
16:05:13,-65
16:05:18,-63
16:05:28,-64
16:05:34,-64
16:05:44,-62
16:05:49,-63
16:05:59,-64
16:06:04,-63
16:06:14,-63
16:06:19,-64
16:06:30,-63
16:06:35,-64
16:06:45,-63
16:06:50,-63
16:07:00,-63
16:07:05,-64
16:07:15,-63
16:07:20,-63
16:07:30,-66
16:07:35,-66
16:07:46,-66
16:07:51,-65
16:08:01,-64
16:08:06,-66
16:08:16,-64
16:08:21,-65
16:08:31,-63
16:08:36,-63
16:08:47,-63
16:08:52,-64
16:09:02,-63
16:09:07,-64
16:09:17,-64
16:09:22,-64
16:09:32,-64
16:09:38,-64
16:09:48,-64
16:09:53,-65
16:10:03,-64
16:10:08,-64
16:10:18,-64
16:10:23,-63
16:10:34,-64
16:10:39,-64
16:10:49,-63
16:10:54,-64
16:11:04,-65
16:11:09,-64
16:11:19,-64
16:11:24,-64
16:11:34,-65
16:11:39,-65
16:11:49,-65
16:11:55,-65
16:12:05,-66
16:12:10,-65
16:12:20,-64
16:12:25,-65
16:12:35,-64
16:12:40,-66
16:12:51,-65
16:12:56,-66
16:13:06,-64
16:13:11,-65
16:13:21,-65
16:13:26,-65
16:13:36,-66
16:13:41,-64
16:13:52,-66
16:13:57,-66
16:14:07,-65
16:14:12,-65
16:14:22,-64
16:14:27,-65
16:14:37,-67
16:14:42,-65
16:14:53,-64
16:14:58,-63
16:15:08,-64
16:15:13,-64
16:15:23,-65
16:15:28,-64
16:15:38,-64
16:15:43,-65
16:15:53,-63
16:15:58,-65
16:16:09,-65
16:16:14,-63
16:16:24,-65
16:16:29,-64
16:16:39,-65
16:16:44,-64
16:16:55,-63
16:17:00,-64
16:17:10,-64
16:17:15,-65
16:17:25,-63
16:17:30,-64
16:17:40,-63
16:17:46,-63
16:17:56,-63
16:18:01,-64
16:18:11,-63
16:18:16,-64
16:18:26,-66
16:18:32,-64
16:18:42,-64
16:18:47,-66
16:18:57,-64
16:19:02,-65
16:19:12,-65
16:19:17,-63
16:19:27,-64
16:19:32,-64
16:19:42,-64
16:19:48,-66
16:19:58,-65
16:20:03,-64
16:20:13,-64
16:20:18,-64
16:20:28,-64
16:20:33,-63
16:20:43,-64
16:20:49,-66
16:20:59,-66
16:21:04,-65
16:21:14,-65
16:21:19,-65
16:21:29,-66
16:21:34,-65
16:21:45,-67
16:21:50,-63
16:22:00,-65
16:22:05,-65
16:22:15,-64
16:22:20,-65
16:22:30,-66
16:22:35,-66
16:22:46,-65
16:22:51,-66
16:23:01,-67
16:23:06,-66
16:23:16,-67
16:23:21,-63
16:23:31,-65
16:23:36,-66
16:23:46,-65
16:23:51,-66
16:24:02,-65
16:24:07,-65
16:24:17,-65
16:24:22,-65
16:24:32,-65
16:24:37,-66
16:24:47,-64
16:24:52,-64
16:25:03,-65
16:25:08,-67
16:25:18,-65
16:25:23,-65
16:25:33,-66
16:25:38,-66
16:25:48,-67
16:25:54,-66
16:26:04,-65
16:26:09,-64
16:26:19,-66
16:26:24,-68
16:26:34,-64
16:26:39,-64
16:26:49,-65
16:26:54,-67
16:27:05,-66
16:27:10,-67
16:27:20,-64
16:27:25,-67
16:27:35,-65
16:27:40,-66
16:27:50,-67
16:27:55,-64
16:28:05,-66
16:28:10,-67
16:28:20,-66
16:28:26,-67
16:28:36,-65
16:28:41,-66
16:28:51,-68
16:28:56,-68
16:29:06,-65
16:29:11,-66
16:29:21,-67
16:29:27,-66
16:29:37,-67
16:29:42,-66
16:29:52,-67
16:29:57,-67
16:30:07,-67
16:30:12,-65
16:30:23,-69
16:30:28,-66
16:30:38,-68
16:30:43,-69
16:30:53,-68
16:30:59,-68
16:31:09,-67
16:31:14,-66
16:31:24,-67
16:31:29,-65
16:31:39,-66
16:31:44,-66
16:31:54,-69
16:31:59,-68
16:32:09,-68
16:32:14,-65
16:32:25,-66
16:32:30,-66
16:32:40,-68
16:32:45,-66
16:32:55,-67
16:33:00,-68
16:33:11,-67
16:33:16,-68
16:33:26,-68
16:33:31,-67
16:33:41,-69
16:33:46,-67
16:33:56,-68
16:34:01,-68
16:34:12,-68
16:34:17,-68
16:34:27,-67
16:34:32,-68
16:34:42,-67
16:34:47,-69
16:34:57,-67
16:35:02,-68
16:35:13,-68
16:35:18,-68
16:35:28,-70
16:35:33,-67
16:35:43,-67
16:35:48,-68
16:35:58,-66
16:36:03,-66
16:36:13,-68
16:36:18,-67
16:36:28,-66
16:36:34,-66
16:36:44,-68
16:36:49,-69
16:36:59,-69
16:37:04,-69
16:37:14,-67
16:37:20,-66
16:37:30,-69
16:37:35,-68
16:37:45,-69
16:37:50,-69
16:38:00,-69
16:38:05,-70
16:38:16,-68
16:38:21,-68
16:38:31,-70
16:38:36,-70
16:38:46,-69
16:38:51,-70
16:39:01,-69
16:39:06,-71
16:39:17,-69
16:39:22,-67
16:39:32,-70
16:39:37,-68
16:39:47,-69
16:39:52,-70
16:40:02,-70
16:40:07,-71
16:40:17,-69
16:40:23,-69
16:40:33,-71
16:40:38,-69
16:40:48,-70
16:40:53,-70
16:41:03,-69
16:41:08,-70
16:41:18,-69
16:41:23,-70
16:41:33,-69
16:41:39,-71
16:41:49,-70
16:41:54,-68
16:42:04,-69
16:42:09,-69
16:42:19,-69
16:42:24,-70
16:42:35,-71
16:42:40,-69
16:42:50,-71
16:42:55,-70
16:43:05,-68
16:43:10,-70
16:43:20,-66
16:43:25,-75
16:43:36,-71
16:43:41,-68
16:43:51,-67
16:43:56,-68
16:44:06,-67
16:44:11,-69
16:44:22,-71
16:44:27,-67
16:44:37,-69
16:44:42,-69
16:44:52,-67
16:44:57,-68
16:45:07,-68
16:45:12,-69
16:45:22,-69
16:45:27,-69
16:45:38,-69
16:45:43,-68
16:45:53,-66
16:45:58,-70
16:46:08,-71
16:46:13,-72
16:46:23,-68
16:46:28,-68
16:46:39,-68
16:46:44,-69
16:46:54,-69
16:46:59,-69
16:47:09,-67
16:47:14,-67
16:47:25,-70
16:47:30,-67
16:47:40,-69
16:47:45,-67
16:47:55,-68
16:48:00,-67
16:48:10,-69
16:48:15,-70
16:48:26,-68
16:48:31,-69
16:48:41,-66
16:48:46,-69
16:48:56,-67
16:49:01,-68
16:49:11,-68
16:49:16,-72
16:49:26,-69
16:49:31,-69
16:49:42,-64
16:49:47,-70
16:49:57,-73
16:50:02,-71
16:50:12,-71
16:50:17,-69
16:50:27,-70
16:50:33,-69
16:50:43,-67
16:50:48,-68
16:50:58,-69
16:51:03,-70
16:51:13,-70
16:51:18,-69
16:51:29,-71
16:51:34,-72
16:51:44,-69
16:51:49,-69
16:51:59,-71
16:52:04,-72
16:52:14,-72
16:52:19,-68
16:52:29,-70
16:52:34,-72
16:52:45,-68
16:52:50,-71
16:53:00,-67
16:53:05,-67
16:53:15,-72
16:53:20,-70
16:53:30,-70
16:53:35,-71
16:53:45,-71
16:53:50,-70
16:54:01,-72
16:54:06,-70
16:54:16,-72
16:54:21,-72
16:54:31,-71
16:54:36,-69
16:54:46,-69
16:54:52,-69
16:55:02,-69
16:55:07,-68
16:55:17,-71
16:55:22,-70
16:55:32,-69
16:55:38,-69
16:55:48,-69
16:55:53,-68
16:56:03,-68
16:56:08,-69
16:56:18,-71
16:56:23,-69
16:56:33,-68
16:56:38,-67
16:56:48,-71
16:56:53,-68
16:57:04,-68
16:57:09,-69
16:57:19,-68
16:57:24,-70
16:57:34,-69
16:57:39,-67
16:57:50,-67
16:57:55,-70
16:58:05,-73
16:58:10,-70
16:58:20,-71
16:58:25,-72
16:58:36,-69
16:58:41,-68
16:58:51,-72
16:58:56,-71
16:59:06,-73
16:59:11,-72
16:59:21,-70
16:59:26,-72
16:59:36,-71
16:59:41,-70
16:59:51,-70
16:59:57,-71
17:00:07,-73
17:00:12,-73
17:00:22,-69
17:00:27,-69
17:00:37,-70
17:00:42,-71
17:00:53,-70
17:00:58,-70
17:01:08,-69
17:01:13,-70
17:01:23,-70
17:01:28,-68
17:01:38,-69
17:01:43,-73
17:01:54,-69
17:01:59,-69
17:02:09,-70
17:02:14,-70
17:02:24,-68
17:02:29,-71
17:02:39,-69
17:02:44,-70
17:02:55,-71
17:03:00,-70
17:03:10,-68
17:03:15,-67
17:03:25,-69
17:03:30,-73
17:03:40,-70
17:03:45,-71
17:03:55,-69
17:04:00,-71
17:04:10,-71
17:04:16,-72
17:04:26,-70
17:04:31,-68
17:04:41,-68
17:04:46,-68
17:04:56,-69
17:05:01,-69
17:05:12,-69
17:05:17,-72
17:05:27,-69
17:05:32,-68
17:05:42,-70
17:05:47,-68
17:05:57,-69
17:06:03,-69
17:06:13,-70
17:06:18,-68
17:06:28,-70
17:06:33,-69
17:06:43,-71
17:06:48,-70
17:06:58,-70
17:07:04,-70
17:07:14,-68
17:07:19,-69
17:07:29,-70
17:07:34,-70
17:07:44,-71
17:07:49,-69
17:07:59,-70
17:08:04,-70
17:08:14,-68
17:08:19,-66
17:08:30,-71
17:08:35,-69
17:08:45,-69
17:08:50,-70
17:09:00,-70
17:09:05,-68
17:09:15,-69
17:09:20,-69
17:09:31,-70
17:09:36,-70
17:09:46,-69
17:09:51,-71
17:10:01,-68
17:10:06,-71
17:10:16,-70
17:10:22,-70
17:10:32,-70
17:10:37,-70
17:10:47,-71
17:10:52,-72
17:11:02,-70
17:11:07,-70
17:11:17,-70
17:11:23,-62
17:11:33,-69
17:11:38,-71
17:11:48,-70
17:11:53,-70
17:12:03,-70
17:12:08,-69
17:12:18,-70
17:12:23,-70
17:12:33,-69
17:12:38,-69
17:12:49,-70
17:12:54,-70
17:13:04,-71
17:13:09,-69
17:13:19,-71
17:13:24,-71
17:13:34,-71
17:13:39,-72
17:13:50,-72
17:13:55,-71
17:14:05,-72
17:14:10,-71
17:14:20,-70
17:14:25,-69
17:14:36,-70
17:14:41,-69
17:14:51,-69
17:14:56,-70
17:15:06,-70
17:15:11,-71
17:15:21,-77
17:15:26,-80
17:15:36,-77
17:15:42,-79
17:15:52,-80
17:15:57,-81
17:16:07,-77
17:16:12,-75
17:16:22,-82
17:16:27,-76
17:16:37,-81
17:16:42,-73
17:16:52,-77
17:16:58,-79
17:17:08,-81
17:17:13,-81
17:17:23,-84
17:17:28,-83
17:17:38,-78
17:17:43,-80
17:17:54,-78
17:17:59,-82
17:18:09,-81
17:18:14,-81
17:18:24,-82
17:18:29,-83
17:18:39,-83
17:18:44,-81
17:18:55,-81
17:19:00,-83
17:19:10,-82
17:19:15,-82
17:19:25,-83
17:19:30,-79
17:19:40,-84
17:19:45,-83
17:19:55,-82
17:20:01,-83
17:20:11,-83
17:20:16,-84
17:20:26,-84
17:20:31,-81
17:20:41,-81
17:20:46,-80
17:20:56,-83
17:21:01,-83
17:21:11,-84
17:21:16,-85
17:21:27,-80
17:21:32,-82
17:21:42,-82
17:21:47,-83
17:21:57,-81
17:22:02,-83
17:22:13,-81
17:22:18,-81
17:22:28,-79
17:22:33,-82
17:22:43,-81
17:22:48,-80
17:22:58,-85
17:23:03,-84
17:23:14,-81
17:23:19,-85
17:23:29,-82
17:23:34,-82
17:23:44,-83
17:23:49,-81
